,Congressional Candidate Table 4,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
26,Arizona ,03,"STUMP, BOB",Republican Party,Incumbent,165811,71525,86900,0,74350,181961,0,1998-06-30 00:00:00
27,Arizona ,03,"EDGE, GARY MICHAEL",Republican Party,Challenger,3000,0,0,3000,2996,2,0,1998-06-30 00:00:00
28,Arizona ,03,"HENSLEY, RICHARD FRANKLIN",Republican Party,Challenger,315,0,0,315,315,0,0,1998-06-30 00:00:00
29,Arizona ,03,"STARKY, STUART M",Democratic Party,Challenger,5157,2846,7000,0,8331,1514,0,1998-06-30 00:00:00
30,Arizona ,04,"SHADEGG, JOHN BARDEN",Republican Party,Incumbent,416274,281772,116351,10000,202805,217974,0,1998-06-30 00:00:00
31,Arizona ,04,"EHST, ERIC",Democratic Party,Challenger,4183,3183,1000,0,980,3202,0,1998-06-30 00:00:00
32,Arizona ,04,"MILTON, MARIA ELENA",Democratic Party,Challenger,1659,0,0,0,2528,48,0,1997-03-12 00:00:00
33,Arizona ,05,"KOLBE, JAMES",Republican Party,Incumbent,407411,218680,174700,0,221223,231441,0,1998-06-30 00:00:00
34,Arizona ,05,"BRYANT, WILLIAM WAYNE",Democratic Party,Challenger,4910,1410,2500,1000,3554,1355,1564,1998-06-30 00:00:00
35,Arizona ,05,"VOLGY, THOMAS JOHN",Democratic Party,Challenger,81965,77496,0,4469,21689,60275,2800,1998-06-30 00:00:00
36,Arizona ,06,"HAYWORTH, J D",Republican Party,Incumbent,1052643,614761,422420,0,446473,628684,0,1998-06-30 00:00:00
37,Arizona ,06,"OWENS, STEVE",Democratic Party,Challenger,500987,361394,131405,0,184345,356147,0,1998-06-30 00:00:00
38,Arkansas,01,"BERRY, ROBERT MARION",Democratic Party,Incumbent,381578,205692,172778,0,248267,135739,0,1998-06-30 00:00:00
39,Arkansas,02,"SNYDER, VICTOR FREDERICK",Democratic Party,Incumbent,385933,234322,142760,1000,85805,301297,0,1998-06-30 00:00:00
40,Arkansas,02,"WYRICK, PHILLIP",Republican Party,Challenger,174585,119965,44020,5000,30190,144394,0,1998-06-30 00:00:00
41,Arkansas,03,"HUTCHINSON, WILLIAM ASA",Republican Party,Incumbent,294928,166744,116250,0,172151,124644,0,1998-06-30 00:00:00
42,Arkansas,04,"DICKEY, JAY W JR",Republican Party,Incumbent,497583,456115,0,0,240741,464535,0,1998-06-30 00:00:00
43,Arkansas,04,"SMITH, JUDY",Democratic Party,Challenger,123028,76953,23691,2550,65279,57890,481,1998-06-30 00:00:00
44,Arkansas,04,"WYNNE, TOM",Democratic Party,Challenger,35458,19858,0,13600,35423,35,13600,1998-06-30 00:00:00
45,California ,01,"HENNEFER, JIM",Democratic Party,Open,445948,1700,0,443547,442961,2987,439067,1998-06-30 00:00:00
46,California ,01,"LUCE, MARK CHRISTOPHER",Republican Party,Open,31710,26131,1000,0,29080,2628,4982,1998-06-30 00:00:00
47,California ,01,"THOMPSON, MIKE",Democratic Party,Open,758985,501480,213799,0,566402,192582,10869,1998-06-30 00:00:00
48,California ,02,"HERGER, WALTER WILLIAM (WALLY) JR",Republican Party,Incumbent,422762,170223,215565,0,306557,593953,0,1998-06-30 00:00:00
49,California ,02,"BRADEN, ROBERTS A",Democratic Party,Challenger,13584,7932,0,2209,11191,6863,68600,1998-06-30 00:00:00
50,California ,03,"ALBY, BARBARA",Republican Party,Open,297425,128610,121515,0,288455,8969,39658,1998-06-30 00:00:00
51,California ,03,"BASRAI, SARB S",Democratic Party,Open,29042,1775,0,27267,27542,1499,27267,1998-06-30 00:00:00
52,California ,03,"BEEMAN, HOWARD",Democratic Party,Open,32174,14519,0,17655,30757,1416,11655,1998-05-13 00:00:00
53,California ,03,"DUNN, SANDIE",Democratic Party,Open,244721,137211,96550,7600,156542,88178,10341,1998-06-30 00:00:00
54,California ,03,"KENT, ROBERT (BOB) DEAN",Democratic Party,Open,18611,2885,0,3726,18243,367,14500,1998-06-30 00:00:00
55,California ,03,"OSE, DOUGLAS A",Republican Party,Open,1255685,117082,30875,1100000,1228261,27425,1122490,1998-06-30 00:00:00
56,California ,03,"SCHAUPP, CHARLES EUGENE",Republican Party,Open,24423,7423,5000,12000,24387,221,0,1998-06-30 00:00:00
57,California ,04,"DOOLITTLE, JOHN T",Republican Party,Incumbent,367519,256961,101550,0,318645,178282,0,1998-06-30 00:00:00
58,California ,05,"MATSUI, ROBERT T",Democratic Party,Incumbent,509258,142365,356638,0,365906,288464,2589,1998-06-30 00:00:00
59,California ,05,"GORRE, EDWARD EDELLON",Republican Party,Challenger,2813,100,0,2713,2642,170,0,1998-06-30 00:00:00
60,California ,05,"TUMA, DOUGLAS ARTHUR",Libertarian Party,Challenger,1100,0,0,1100,297,21,900,1998-06-30 00:00:00
61,California ,06,"WOOLSEY, LYNN C",Democratic Party,Incumbent,560055,390787,161459,0,324922,334288,0,1998-06-30 00:00:00
62,California ,06,"MCAULIFFE, KENNETH SCOTT",Republican Party,Challenger,21651,4315,0,17336,17317,4734,4000,1998-06-30 00:00:00
63,California ,06,"STAVERT, GISELE",Republican Party,Challenger,202255,167934,11050,15734,194604,7489,12703,1998-06-30 00:00:00
64,California ,07,"MILLER, GEORGE",Democratic Party,Incumbent,301394,179560,105200,0,239420,279041,0,1998-06-30 00:00:00
65,California ,07,"REECE, NORMAN H",Republican Party,Challenger,14596,11776,0,2269,10129,6968,8000,1998-06-30 00:00:00
66,California ,08,"PELOSI, NANCY",Democratic Party,Incumbent,575098,449233,122744,0,282801,364762,0,1998-06-30 00:00:00
67,California ,09,"HARPER, GREG",Democratic Party,Open,44245,18633,0,25612,41714,2530,20838,1998-06-30 00:00:00
68,California ,09,"HARRIS, ELIHU MASON",Democratic Party,Open,28063,22863,5000,0,28063,0,0,1998-03-05 00:00:00
69,California ,09,"SANDERS, CLAIBORNE (CLAY)",Republican Party,Open,10445,295,0,10000,7719,2724,10000,1998-06-30 00:00:00
70,California ,09,"STEWART, RANDAL M",Democratic Party,Open,26398,3156,0,23240,26707,0,0,1998-06-30 00:00:00
71,California ,10,"TAUSCHER, ELLEN O",Democratic Party,Incumbent,747732,473369,263373,2344,658194,90209,21424,1998-06-30 00:00:00
72,California ,10,"AMADOR, DONALD CHARLES",Republican Party,Challenger,11504,8480,0,3024,7801,3703,3024,1998-05-15 00:00:00
73,California ,10,"BALL, CHARLES JOKL",Republican Party,Challenger,199887,167044,2500,30000,121509,78377,60606,1998-06-30 00:00:00
74,California ,10,"BLAKE, GORDON THOMAS",Republican Party,Challenger,19308,19308,0,0,9414,9892,1800,1998-05-13 00:00:00
75,California ,10,"JANLOIS, VALERIE I",Natural Law Party,Challenger,700,0,0,700,117,883,0,1998-06-30 00:00:00
76,California ,10,"PLACE, JOHN HUGH",Reform Party,Challenger,107276,1393,0,105000,13635,96143,150000,1998-06-30 00:00:00
77,California ,12,"LANTOS, THOMAS P",Democratic Party,Incumbent,387929,311498,67440,0,157931,388311,0,1998-06-30 00:00:00
78,California ,13,"STARK, FORTNEY PETE",Democratic Party,Incumbent,232817,39179,136850,0,216392,416008,0,1998-06-30 00:00:00
79,California ,14,"ESHOO, ANNA",Democratic Party,Incumbent,267772,129132,128850,0,207261,242202,1563,1998-06-30 00:00:00
80,California ,14,"HAUGEN, JOHN C ""CHRIS""",Republican Party,Challenger,8659,8659,0,0,3869,4789,0,1998-06-30 00:00:00
81,California ,14,"MANZLER, HENRY E (BUD)",Republican Party,Challenger,7058,0,0,7058,7058,0,7058,1998-05-10 00:00:00
82,California ,15,"CAMPBELL, THOMAS J",Republican Party,Incumbent,496876,519757,0,0,374637,474368,0,1998-06-30 00:00:00
83,California ,15,"LANE, RICHARD RENO",Democratic Party,Challenger,5798,2098,0,2300,4635,1458,46682,1998-06-30 00:00:00
84,California ,16,"LOFGREN, ZOE",Democratic Party,Incumbent,240220,135748,103605,0,139923,199618,0,1998-06-30 00:00:00
85,California ,17,"FARR, SAM",Democratic Party,Incumbent,204702,43945,144400,0,157334,143251,18867,1998-06-30 00:00:00
86,California ,17,"MCCAMPBELL, BILL",Republican Party,Challenger,56521,53583,0,0,49928,6591,4802,1998-06-30 00:00:00
87,California ,18,"CONDIT, GARY A",Democratic Party,Incumbent,390569,174202,198205,0,319015,129578,2789,1998-06-30 00:00:00
88,California ,19,"RADANOVICH, GEORGE",Republican Party,Incumbent,414394,213586,85241,0,352126,200564,459,1998-06-30 00:00:00
89,California ,20,"DOOLEY, CALVIN M",Democratic Party,Incumbent,441909,148960,279404,0,176472,266660,18900,1998-06-30 00:00:00
90,California ,20,"ESTRADA, JOHN ANTHONY",Democratic Party,Challenger,6307,2509,2000,1798,6070,237,255,1998-06-30 00:00:00
91,California ,20,"NUNES, DEVIN GERALD",Republican Party,Challenger,112734,105866,3000,0,108564,4169,11941,1998-06-30 00:00:00
92,California ,20,"UNRUH, CLIFFORD D",Republican Party,Challenger,80899,80523,300,0,60892,20004,10096,1998-06-30 00:00:00
93,California ,21,"THOMAS, WILLIAM M",Republican Party,Incumbent,821735,253242,498956,0,557598,842028,0,1998-06-30 00:00:00
94,California ,21,"EVANS, JOHN LESLIE",Reform Party,Challenger,1237,10,0,1227,1229,12,18900,1998-06-30 00:00:00
95,California ,22,"BRAVO, RENE' HENRY",Republican Party,Open,38946,38679,0,0,38946,0,0,1998-03-31 00:00:00
96,California ,22,"FIRESTONE, BROOKS",Republican Party,Open,772326,283882,9350,477500,766843,5482,227500,1998-06-30 00:00:00
97,California ,22,"HARRISON, JAMES MICHAEL",Republican Party,Open,27480,960,0,26520,27479,0,0,1998-06-15 00:00:00
98,California ,22,"STOKER, MICHAEL BRIAN",Republican Party,Open,40434,40209,0,0,37202,7728,0,1998-06-30 00:00:00
99,California ,22,"BORDONARO, TOM",Republican Party,Challenger,926436,422982,476003,11000,911071,19271,23212,1998-06-30 00:00:00
100,California ,23,"GALLEGLY, ELTON",Republican Party,Incumbent,373337,282329,63079,0,167732,543637,12077,1998-06-30 00:00:00
101,California ,23,"GONZALEZ, DANIEL RICARDO",Democratic Party,Challenger,11252,6153,2100,1663,9358,1892,1663,1998-06-30 00:00:00
102,California ,24,"SHERMAN, BRAD",Democratic Party,Incumbent,646329,266339,297349,62000,309584,351545,702143,1998-06-30 00:00:00
103,California ,24,"GELMAN, JOE",Republican Party,Challenger,19121,6175,100,12846,20066,53,0,1998-06-02 00:00:00
104,California ,24,"HOFFMAN, RANDY D",Republican Party,Challenger,618218,104163,86555,425000,294130,324085,532108,1998-06-30 00:00:00
105,California ,24,"WESTMILLER, WILLIAM",Republican Party,Challenger,8446,1913,250,5714,8444,0,6000,1998-06-30 00:00:00
106,California ,25,"MCKEON, HOWARD ""BUCK""",Republican Party,Incumbent,307792,174314,126244,0,212890,182259,0,1998-06-30 00:00:00
107,California ,26,"BERMAN, HOWARD L",Democratic Party,Incumbent,602418,373628,225000,0,559038,133639,93000,1998-06-30 00:00:00
108,California ,26,"GODINEZ, RAUL II",Democratic Party,Challenger,32667,32194,0,473,31853,813,700,1998-06-30 00:00:00
109,California ,26,"ROS, JUAN CARLOS",Libertarian Party,Challenger,675,675,0,0,258,415,0,1998-06-30 00:00:00
110,California ,27,"ROGAN, JAMES E",Republican Party,Incumbent,688372,342382,326466,0,449911,280747,0,1998-06-30 00:00:00
111,California ,27,"GORDON, BARRY",Democratic Party,Challenger,162360,89864,65750,6500,43953,122159,34223,1998-06-30 00:00:00
112,California ,28,"DREIER, DAVID T",Republican Party,Incumbent,476733,117470,134951,0,233849,2984448,0,1998-06-30 00:00:00
113,California ,28,"NELSON, JANICE MARIAN MD",Democratic Party,Challenger,54384,40881,4425,8293,49035,5348,0,1998-06-30 00:00:00
114,California ,29,"WAXMAN, HENRY A",Democratic Party,Incumbent,57851,315,26500,0,161865,369337,0,1998-06-30 00:00:00
115,California ,29,"CHURCHMAN, DAVID ALAN",Republican Party,Challenger,9421,1630,500,6121,9420,0,4908,1998-06-30 00:00:00
116,California ,29,"GOTTLIEB, MICHAEL TIMOTHY",Republican Party,Challenger,23320,18120,0,2200,18105,5213,2000,1998-06-30 00:00:00
117,California ,30,"BECERRA, XAVIER",Democratic Party,Incumbent,331649,111196,216108,0,144535,266868,0,1998-06-30 00:00:00
118,California ,31,"MARTINEZ, MATTHEW GILBERT JR",Democratic Party,Incumbent,76544,34540,41500,0,99696,27230,6000,1998-06-30 00:00:00
119,California ,32,"DIXON, JULIAN C",Democratic Party,Incumbent,48750,7000,41750,0,49232,114936,0,1998-06-30 00:00:00
120,California ,33,"ROYBAL-ALLARD, LUCILLE",Democratic Party,Incumbent,149127,48493,96200,0,101767,102082,0,1998-06-30 00:00:00
121,California ,34,"CASSO, JAMES M",Democratic Party,Open,329159,248866,78800,0,327051,2106,27847,1998-06-30 00:00:00
122,California ,34,"NAPOLITANO, GRACE",Democratic Party,Open,412296,118580,66970,220000,372429,39866,243292,1998-06-30 00:00:00
123,California ,34,"PEREZ, ED",Republican Party,Open,5541,5401,0,140,5598,67,2427,1998-06-30 00:00:00
124,California ,35,"WATERS, MAXINE",Democratic Party,Incumbent,148203,73852,73750,0,110028,38080,0,1998-06-30 00:00:00
125,California ,36,"BROOKS, SUSAN",Republican Party,Open,222773,134251,21922,57000,228350,1849,60968,1998-06-30 00:00:00
126,California ,36,"HAHN, JANICE K",Democratic Party,Open,171901,71685,100150,0,41057,130843,9757,1998-06-30 00:00:00
127,California ,36,"KLEIN, ROBERT LUCIEN",Republican Party,Open,10364,4720,0,4084,10304,0,0,1998-06-02 00:00:00
128,California ,36,"KUYKENDALL, STEVEN T",Republican Party,Open,218292,127361,88721,0,172334,45957,53271,1998-06-30 00:00:00
129,California ,36,"PEGRAM, ROBERT T (BOB)",Republican Party,Open,13988,7054,0,6930,12349,1638,0,1998-06-30 00:00:00
130,California ,36,"SVORINICH, RUDOLPH JR",Republican Party,Open,266233,194658,6075,65500,262887,3345,74349,1998-06-30 00:00:00
131,California ,37,"MILLENDER-MCDONALD, JUANITA",Democratic Party,Incumbent,150772,31838,116850,0,150459,10081,92596,1998-06-30 00:00:00
132,California ,37,"RAHH, AMEN",Democratic Party,Challenger,11670,11670,0,0,8373,3296,0,1998-06-10 00:00:00
133,California ,38,"HORN, STEVE",Republican Party,Incumbent,219278,218094,0,0,106893,139921,26981,1998-06-30 00:00:00
134,California ,38,"MATHEWS, PETER",Democratic Party,Challenger,78355,67246,0,10890,78131,459,51928,1998-06-30 00:00:00
135,California ,38,"UNDERHILL, MARGHERITA PALUMBO",Republican Party,Challenger,3538,2038,0,0,3337,140,1500,1998-06-30 00:00:00
136,California ,39,"ROYCE, EDWARD R",Republican Party,Incumbent,427627,261623,150407,0,345789,217836,0,1998-06-30 00:00:00
137,California ,39,"ARA, CHARLES DANIEL",Democratic Party,Challenger,21932,14882,7000,100,22071,359,0,1998-06-30 00:00:00
138,California ,39,"GROOM, ASUNCION CECY R",Democratic Party,Challenger,60589,20336,1489,40253,29342,31246,38414,1998-06-30 00:00:00
139,California ,40,"LEWIS, JERRY",Republican Party,Incumbent,453189,137515,247408,0,218331,1062338,0,1998-06-30 00:00:00
140,California ,40,"CONAWAY, ROBERT DEAN",Democratic Party,Challenger,3125,3268,0,565,3375,424,0,1998-06-30 00:00:00
141,California ,40,"CRAIG, GEORGE T MD",Republican Party,Challenger,43277,25,0,43252,27206,20675,113252,1998-06-30 00:00:00
142,California ,40,"MAYBEN, MAURICE ALLEN JR",Libertarian Party,Challenger,286,109,0,177,286,109,0,1998-06-30 00:00:00
143,California ,40,"OLBERG, R KEITH",Republican Party,Challenger,28758,26998,1750,0,15867,12890,0,1998-06-30 00:00:00
144,California ,41,"KIM, JAY C",Republican Party,Incumbent,400062,279658,20900,97498,415177,13672,474794,1998-06-30 00:00:00
145,California ,41,"ANSARI, EILEEN",Democratic Party,Challenger,16560,10650,0,5500,12240,4320,12100,1998-06-30 00:00:00
146,California ,41,"MILLER, GARY G",Republican Party,Challenger,400718,65071,104646,230000,342275,58468,232655,1998-06-30 00:00:00
147,California ,41,"PIERCE, PETER WOODFORD",Republican Party,Challenger,68620,60134,6000,500,50351,16781,0,1998-05-15 00:00:00
148,California ,42,"BROWN, GEORGE E JR",Democratic Party,Incumbent,317338,123095,181385,0,140603,217953,0,1998-06-30 00:00:00
149,California ,42,"BACA, JOE",Democratic Party,Challenger,71382,48029,23310,0,46128,25250,0,1998-06-30 00:00:00
150,California ,42,"CUMMINGS, CLIFF",Republican Party,Challenger,45348,28594,0,16754,45348,0,0,1998-03-31 00:00:00
151,California ,42,"GUZMAN, ROBERT S II",Republican Party,Challenger,94255,21381,0,72873,94255,0,396973,1998-06-30 00:00:00
152,California ,42,"MCCLAY, BERNARD",Republican Party,Challenger,17856,2125,0,15731,17830,26,0,1998-06-30 00:00:00
153,California ,42,"PIROZZI, ELIA VINCENT",Republican Party,Challenger,200478,71331,20500,103477,183009,17468,102727,1998-06-30 00:00:00
154,California ,43,"CALVERT, KENNETH S",Republican Party,Incumbent,568793,321687,203405,35000,592914,35864,10370,1998-06-30 00:00:00
155,California ,43,"BARELA, COOK",Republican Party,Challenger,7908,6860,0,200,7745,162,847,1998-06-30 00:00:00
156,California ,43,"KHOURY, SARKIS JOSEPH",Republican Party,Challenger,310957,310410,0,0,311648,307,0,1998-06-30 00:00:00
157,California ,44,"OVERMAN, JOHN W.J.",Republican Party,Open,7772,6772,0,1000,3555,4216,0,1998-03-18 00:00:00
158,California ,44,"BONO, MARY",Republican Party,Incumbent,675605,336797,332902,800,648832,26772,27584,1998-06-30 00:00:00
159,California ,44,"WAITE, RALPH",Democratic Party,Challenger,199207,80691,55000,50700,198154,1051,408684,1998-06-30 00:00:00
160,California ,45,"ROHRABACHER, DANA",Republican Party,Incumbent,240708,146575,91735,0,172761,89457,0,1998-06-30 00:00:00
161,California ,45,"BOHMAN, CHARMAYNE",Republican Party,Challenger,46743,27743,8000,11000,45786,955,21121,1998-06-30 00:00:00
162,California ,45,"NEAL, PAT",Democratic Party,Challenger,236336,86835,3365,146000,42567,193769,147266,1998-06-30 00:00:00
163,California ,45,"PHAM, LONG KIM",Republican Party,Challenger,6805,3530,0,3275,6786,17,0,1998-06-30 00:00:00
164,California ,46,"SANCHEZ, LORETTA",Democratic Party,Incumbent,2371741,1881166,451986,0,1311965,1070936,13968,1998-06-30 00:00:00
165,California ,46,"CORONADO, CORNELIUS M JR",Republican Party,Challenger,17200,7025,0,10175,17065,135,10040,1998-06-30 00:00:00
166,California ,46,"DORNAN, ROBERT KENNETH",Republican Party,Challenger,2003243,1989193,14050,0,2053544,69629,67000,1998-06-30 00:00:00
167,California ,46,"GRAY, JAMES",,Challenger,249707,238091,1800,9800,249287,418,27658,1998-06-30 00:00:00
168,California ,46,"HUGHES, LISA BERGMAN",Republican Party,Challenger,559302,177067,10500,370499,546550,12752,291008,1998-06-30 00:00:00
169,California ,46,"ZEMEL, ROBERT S",Republican Party,Challenger,65439,63689,1750,0,65437,0,0,1998-06-30 00:00:00
170,California ,47,"COX, CHRISTOPHER",Republican Party,Incumbent,586555,347648,201662,0,241363,1009232,0,1998-06-30 00:00:00
171,California ,47,"AVALOS, CHRISTINA",Democratic Party,Challenger,7508,2168,200,1000,7233,418,308,1998-06-30 00:00:00
172,California ,48,"PACKARD, RONALD C",Republican Party,Incumbent,268834,77828,176960,0,201484,258086,0,1998-06-30 00:00:00
173,California ,49,"BILBRAY, BRIAN PHILLIP",Republican Party,Incumbent,650123,355381,276100,0,324507,400831,1500,1998-06-30 00:00:00
174,California ,49,"KEHOE, CHRISTINE",Democratic Party,Challenger,706718,510330,193662,0,207748,498970,0,1998-06-30 00:00:00
175,California ,50,"FILNER, BOB",Democratic Party,Incumbent,453964,210502,238165,1050,353787,108278,45000,1998-06-30 00:00:00
176,California ,51,"KRIPKE, DANIEL F MD",Democratic Party,Challenger,8922,2573,0,6329,6692,2229,0,1998-06-30 00:00:00
177,California ,52,"HUNTER, DUNCAN CONGRESSMAN",Republican Party,Incumbent,445102,245709,198019,0,374620,71127,0,1998-06-30 00:00:00
178,Colorado ,01,"DEGETTE, DIANA L",Democratic Party,Incumbent,465006,215356,238475,0,322799,151660,0,1998-06-30 00:00:00
179,Colorado ,01,"MCCLANAHAN, NANCY M",Republican Party,Challenger,10890,5748,0,5141,7128,3761,5000,1998-06-30 00:00:00
180,Colorado ,02,"GREENLEE, ROBERT D",Republican Party,Open,371725,173671,15000,181053,274475,97249,150000,1998-06-30 00:00:00
181,Colorado ,02,"NICHOL, GENE RAY",Democratic Party,Open,358513,317149,0,38000,179105,179407,0,1998-06-30 00:00:00
182,Colorado ,02,"PAGE, HOMER LEE",Democratic Party,Open,106981,30189,0,71082,106825,157,34554,1998-06-30 00:00:00
183,Colorado ,02,"THOMAS, DAVID JEFFREY",Democratic Party,Open,44297,27053,0,1526,36206,8091,1452,1998-06-30 00:00:00
184,Colorado ,02,"UDALL, MARK EMERY",Democratic Party,Open,271415,250165,6250,15000,156872,114542,16134,1998-06-30 00:00:00
185,Colorado ,02,"WEISSMANN, PAUL MARTIN",Democratic Party,Open,17330,13830,0,3500,16774,554,2500,1998-06-30 00:00:00
186,Colorado ,03,"MCINNIS, SCOTT",Republican Party,Incumbent,393156,216760,123212,1000,155078,897176,0,1998-06-30 00:00:00
187,Colorado ,03,"IMRIE, CURTIS",Democratic Party,Challenger,100,0,0,0,22,120,0,1998-06-30 00:00:00
188,Colorado ,04,"SCHAFFER, ROBERT W ""BOB""",Republican Party,Incumbent,229664,129359,99129,510,99593,155482,0,1998-06-30 00:00:00
189,Colorado ,04,"KIRKPATRICK, SUSAN E",Democratic Party,Challenger,134187,117752,15950,0,105746,28440,0,1998-06-30 00:00:00
190,Colorado ,05,"HEFLEY, JOEL",Republican Party,Incumbent,102578,32843,65419,0,76013,90685,0,1998-06-30 00:00:00
191,Colorado ,05,"ALFORD, KENNETH R",Democratic Party,Challenger,1350,1234,0,116,626,723,0,1998-06-30 00:00:00
192,Colorado ,06,"ARRINGTON, BARRY KEVIN",Republican Party,Open,103576,80126,5250,18100,69455,34119,0,1998-06-30 00:00:00
193,Colorado ,06,"BLICKENSDERFER, CHARLES THOMAS",Republican Party,Open,34215,34215,0,0,34332,-103,0,1998-06-30 00:00:00
194,Colorado ,06,"KREUTZ, MARTHA HILL",Republican Party,Open,67544,34280,8264,25000,15976,51568,25000,1998-06-30 00:00:00
195,Colorado ,06,"SCHROEDER, WILLIAM R JR",Republican Party,Open,47600,36100,11500,0,17284,30314,0,1998-06-30 00:00:00
196,Colorado ,06,"STUART, MATTHEW CHRISTOPHER",Republican Party,Open,672,210,0,322,671,0,0,1998-06-30 00:00:00
197,Colorado ,06,"TANCREDO, THOMAS GERARD",Republican Party,Open,105213,95183,7000,3000,49376,55837,0,1998-06-30 00:00:00
198,Colorado ,06,"ZAKHEM, SAM H",Republican Party,Open,135511,50126,6500,77885,33728,101782,77885,1998-06-30 00:00:00
199,Connecticut,01,"MCCAVANAGH, JAMES RAYMOND",Democratic Party,Open,149400,54500,24400,70500,49258,100141,70500,1998-06-30 00:00:00
200,Connecticut,01,"O'CONNOR, KEVIN J",Republican Party,Open,133762,117076,3500,5663,48246,85515,8737,1998-06-30 00:00:00
201,Connecticut,01,"PAPERMASTER, DANIEL ISAAC",Democratic Party,Open,236266,224014,600,9360,236267,0,0,1998-06-30 00:00:00
202,Connecticut,01,"RAPOPORT, MILES S",Democratic Party,Open,427121,351465,72343,0,321326,105794,29304,1998-06-30 00:00:00
203,Connecticut,01,"SUGGS, JOSEPH M JR",Democratic Party,Open,32302,22085,500,9717,24486,7814,10391,1998-06-30 00:00:00
204,Connecticut,02,"GEJDENSON, SAM",Democratic Party,Incumbent,509578,303152,162264,10000,319279,203186,0,1998-06-30 00:00:00
205,Connecticut,02,"KOVAL, GARY M",Republican Party,Challenger,35280,16980,7000,11300,7321,27958,16026,1998-06-30 00:00:00
