,Congressional Candidate Table 4,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
30,Arizona ,03,"STUMP, BOB",Republican Party,Incumbent,143362,64637,75325,0,59622,127378,0,1994-06-30 00:00:00
31,Arizona ,03,"SPRAGUE, HOWARD LEE",Democratic Party,Challenger,3992,2029,500,1313,3338,654,400,1994-06-30 00:00:00
32,Arizona ,04,"BRUNER, JAMES D",Republican Party,Open,258364,253014,3850,1500,190227,68137,0,1994-06-30 00:00:00
33,Arizona ,04,"CURE, CAROL",Democratic Party,Open,103677,59467,6025,38184,48974,54703,44905,1994-06-30 00:00:00
34,Arizona ,04,"FRANKS, TRENT",Republican Party,Open,143521,121306,0,22215,141751,1768,3675,1994-06-30 00:00:00
35,Arizona ,04,"JUGLOFF, JOAN T",Republican Party,Open,3120,2120,0,1000,245,2874,0,1994-06-30 00:00:00
36,Arizona ,04,"SHADEGG, JOHN BARDEN",Republican Party,Open,213587,182400,14900,13872,118334,95253,7000,1994-06-30 00:00:00
37,Arizona ,05,"KOLBE, JAMES THOMAS",Republican Party,Incumbent,315837,207282,101200,0,189211,148543,0,1994-06-30 00:00:00
38,Arizona ,05,"AUERBACH, GARY",Democratic Party,Challenger,56554,25594,10650,19860,38713,17840,0,1994-06-30 00:00:00
39,Arizona ,05,"ORMS, KEN",Democratic Party,Challenger,102034,0,0,102000,80,101953,96170,1994-03-31 00:00:00
40,Arizona ,06,"ENGLISH, KARAN",Democratic Party,Incumbent,400591,200171,174748,23500,279779,124051,27647,1994-06-30 00:00:00
41,Arizona ,06,"HARRIS, KENNETH MICHAEL",Republican Party,Challenger,5000,0,0,5000,5000,0,0,1994-01-31 00:00:00
42,Arizona ,06,"HAYWORTH, JOHN DAVID",Republican Party,Challenger,133425,124227,4250,0,118900,14524,0,1994-06-30 00:00:00
43,Arizona ,06,"HUSK, GARY ANTHONY",Republican Party,Challenger,38880,38665,0,430,36803,2077,0,1994-06-30 00:00:00
44,Arizona ,06,"LISTON, RAMONA",Republican Party,Challenger,61438,29315,250,14714,49496,11942,5089,1994-06-30 00:00:00
45,Arizona ,06,"SCHWEIKERT, DAVID",Republican Party,Challenger,167094,140327,17511,9254,137568,29526,0,1994-06-30 00:00:00
46,Arizona ,06,"SMITH, DAVID BURNELL",Republican Party,Challenger,27633,11597,0,15848,27205,427,14000,1994-06-30 00:00:00
47,Arkansas,01,"LINCOLN, BLANCHE M LAMBERT",Democratic Party,Incumbent,259678,68844,182467,0,101258,270664,0,1994-06-30 00:00:00
48,Arkansas,01,"DUPWE, WARREN E",Republican Party,Challenger,51714,46623,0,5091,10733,40980,0,1994-06-30 00:00:00
49,Arkansas,01,"WAGNER, WAYNE",Democratic Party,Challenger,10012,10000,0,0,10012,0,0,1994-03-31 00:00:00
50,Arkansas,02,"THORNTON, RAY",Democratic Party,Incumbent,227536,123120,96204,0,129053,214222,0,1994-06-30 00:00:00
51,Arkansas,02,"POWELL, WILLIAM E ""BILL""",Republican Party,Challenger,16570,16370,0,0,11270,5299,0,1994-06-30 00:00:00
52,Arkansas,03,"HUTCHINSON, Y TIM",Republican Party,Incumbent,204487,105232,96667,0,64662,144071,0,1994-06-30 00:00:00
53,Arkansas,03,"SEITZ, BERTA LENA",Democratic Party,Challenger,22925,11120,5250,6000,11604,11320,5000,1994-06-30 00:00:00
54,Arkansas,04,"DICKEY, JAY WOODSON JR",Republican Party,Incumbent,443760,435842,1000,0,296690,161692,1078,1994-06-30 00:00:00
55,Arkansas,04,"BRADFORD, JAY T",Democratic Party,Challenger,271103,225879,43374,1400,253642,17459,0,1994-06-30 00:00:00
56,Arkansas,04,"MCDOUGAL, JAMES BERT",Democratic Party,Challenger,28251,0,0,28251,28364,0,0,1994-05-24 00:00:00
57,Arkansas,04,"PARKERSON, JOHN W",Democratic Party,Challenger,87381,67792,17500,1500,85986,1394,0,1994-06-30 00:00:00
58,California ,01,"HAMBURG, DAN",Democratic Party,Incumbent,415082,178031,210715,10000,412417,11993,16891,1994-06-30 00:00:00
59,California ,01,"BOSCO, DOUG",Democratic Party,Challenger,214478,125408,30070,59000,212331,2146,96742,1994-06-30 00:00:00
60,California ,01,"DERONDE, GLEN ALLEN",Republican Party,Challenger,37398,29398,0,8000,22944,1031,4280,1994-06-13 00:00:00
61,California ,01,"RIGGS, FRANK DUNCAN",Republican Party,Challenger,120801,102097,5350,0,132294,1328,84490,1994-06-30 00:00:00
62,California ,02,"HERGER, WALTER WILLIAM (WALLY) JR",Republican Party,Incumbent,411409,209858,182894,0,322742,314429,0,1994-06-30 00:00:00
63,California ,02,"JACOBS, MARY FLORENCE",Democratic Party,Challenger,77455,48015,9000,16917,62907,14923,22449,1994-06-30 00:00:00
64,California ,02,"KIDD, DEVVY",Independent,Challenger,2698,2698,0,381,3080,340,0,1994-03-31 00:00:00
65,California ,03,"FAZIO, VIC",Democratic Party,Incumbent,1043509,337488,687762,0,444684,880628,6631,1994-06-30 00:00:00
66,California ,03,"FOWLER, LARRY",Republican Party,Challenger,59980,36142,3838,20000,56046,3923,37624,1994-06-30 00:00:00
67,California ,03,"LEFEVER, TIMOTHY",Republican Party,Challenger,92556,39856,0,52700,92142,412,21700,1994-06-30 00:00:00
68,California ,04,"DOOLITTLE, JOHN T",Republican Party,Incumbent,400966,271116,123440,6,212023,189159,5394,1994-06-30 00:00:00
69,California ,04,"GLENNON, MICHAEL J",Democratic Party,Challenger,21962,15087,525,5850,21962,0,0,1994-03-31 00:00:00
70,California ,04,"HIRNING, KATIE",Democratic Party,Challenger,100923,42173,48250,9500,56103,44819,29496,1994-06-30 00:00:00
71,California ,05,"MATSUI, ROBERT T",Democratic Party,Incumbent,702757,222655,459954,0,423307,663972,7784,1994-06-30 00:00:00
72,California ,05,"DINSMORE, ROBERT SUNDERLAND",Republican Party,Challenger,51111,3312,0,46799,48644,2465,46799,1994-06-30 00:00:00
73,California ,05,"RIORDAN, MARK",Republican Party,Challenger,1155,1155,0,0,616,538,1336,1994-05-18 00:00:00
74,California ,06,"WOOLSEY, LYNN",Democratic Party,Incumbent,368420,148409,218525,0,250814,120718,18260,1994-06-30 00:00:00
75,California ,06,"HUGHES, DUANE CHARLES",Republican Party,Challenger,79385,67885,0,11000,78485,900,17897,1994-06-30 00:00:00
76,California ,06,"MCCORVEY, LEX MARSHALL",Republican Party,Challenger,84186,33186,0,51000,84184,0,0,1994-06-30 00:00:00
77,California ,06,"NUGENT, MICHAEL J",Republican Party,Challenger,161391,62868,1500,97000,159203,2188,120617,1994-06-30 00:00:00
78,California ,06,"ROSANELLI, TOM",Republican Party,Challenger,67198,2198,0,65000,55252,11945,65000,1994-06-30 00:00:00
79,California ,07,"MILLER, GEORGE",Democratic Party,Incumbent,328842,125445,166400,0,271433,386069,0,1994-06-30 00:00:00
80,California ,07,"HUGHES, CHARLES V",Republican Party,Challenger,1870,1815,0,55,0,1870,0,1994-06-30 00:00:00
81,California ,07,"REECE, NORMAN H",Republican Party,Challenger,11795,5757,0,6000,11438,356,5000,1994-06-30 00:00:00
82,California ,08,"PELOSI, NANCY",Democratic Party,Incumbent,286317,195145,85560,0,190583,170448,0,1994-06-30 00:00:00
83,California ,09,"DELLUMS, RONALD V",Democratic Party,Incumbent,281855,186660,92500,0,275523,21666,0,1994-06-30 00:00:00
84,California ,09,"WRIGHT, DEBORAH",Republican Party,Challenger,7959,7592,0,100,6818,1142,5249,1994-06-30 00:00:00
85,California ,10,"BAKER, WILLIAM P",Republican Party,Incumbent,606494,466559,127055,0,373279,234919,52000,1994-06-30 00:00:00
86,California ,10,"HORAN, TIMOTHY EARL III",Democratic Party,Challenger,10564,7649,0,0,10115,447,3749,1994-06-30 00:00:00
87,California ,10,"SCHWARTZ, ELLEN MARIE",Democratic Party,Challenger,92956,50625,18157,23323,90331,2624,23323,1994-06-30 00:00:00
88,California ,11,"POMBO, RICHARD W",Republican Party,Incumbent,464663,315935,144090,0,331517,137058,0,1994-06-30 00:00:00
89,California ,11,"BLACK, RODNEY WAYNE",Independent,Challenger,1097,547,0,1100,1056,38,0,1994-06-30 00:00:00
90,California ,11,"PERRY, RANDY A",Democratic Party,Challenger,73640,19581,52445,200,68606,5033,7758,1994-06-30 00:00:00
91,California ,12,"LANTOS, THOMAS P",Democratic Party,Incumbent,219583,144146,54030,0,203775,526364,0,1994-06-30 00:00:00
92,California ,12,"WILDER, DEBORAH ELAINE GREGORY",Republican Party,Challenger,33782,25338,1000,6444,33480,299,0,1994-06-30 00:00:00
93,California ,13,"STARK, FORTNEY PETE",Democratic Party,Incumbent,549468,148479,327450,0,227902,722357,0,1994-06-30 00:00:00
94,California ,13,"MOLTON, LAWRENCE S",Republican Party,Challenger,16519,9233,0,6618,16316,201,8486,1994-06-30 00:00:00
95,California ,13,"TEYLER, VERNE WILLIAM",Republican Party,Challenger,2900,2960,0,0,2993,3865,15000,1994-06-30 00:00:00
96,California ,14,"ESHOO, ANNA",Democratic Party,Incumbent,446257,290920,147331,0,260360,193672,96659,1994-06-30 00:00:00
97,California ,14,"BRINK, BENJAMIN MCALESTER",Republican Party,Challenger,52550,25035,0,27493,51420,828,23646,1994-06-30 00:00:00
98,California ,14,"MORTON, RAY STUTTS",Republican Party,Challenger,2985,2985,0,0,2984,0,7827,1994-06-30 00:00:00
99,California ,15,"MINETA, NORMAN Y",Democratic Party,Incumbent,665273,210857,426111,0,501736,360874,378,1994-06-30 00:00:00
100,California ,15,"LIU, DORIS FRANK",Republican Party,Challenger,21660,1650,0,20000,19354,11039,30000,1994-06-30 00:00:00
101,California ,16,"DYKES, EDWARD R",Democratic Party,Open,15916,2325,0,13445,16783,0,0,1994-06-30 00:00:00
102,California ,16,"LANE, RICHARD RENO",Democratic Party,Open,34493,4493,0,30000,34493,0,0,1994-06-20 00:00:00
103,California ,16,"LOFGREN, ZOE",Democratic Party,Open,425210,337299,51050,34118,399792,25418,46135,1994-06-30 00:00:00
104,California ,16,"MCENERY, TOM",Democratic Party,Open,485696,402577,82650,0,411396,74299,19783,1994-06-30 00:00:00
105,California ,17,"BROWN, JESS",Republican Party,Open,119693,101369,13200,3403,119130,0,0,1994-04-08 00:00:00
106,California ,17,"CIESLIKOWSKI, CARL JOSEPH",Republican Party,Open,3514,3389,0,125,3513,0,0,1993-05-03 00:00:00
107,California ,17,"ERNST, ROBERT JOSEPH III",Republican Party,Open,121816,27176,600,90420,121815,0,0,1993-12-31 00:00:00
108,California ,17,"HENDERSON, STEPHEN",Republican Party,Open,21391,20547,0,844,21390,0,5713,1993-12-31 00:00:00
109,California ,17,"MONNING, WILLIAM W",Democratic Party,Open,138502,116892,0,20000,138502,0,4818,1994-06-30 00:00:00
110,California ,17,"SHIPNUCK, BARBARA",Democratic Party,Open,328014,261671,18563,45000,340864,0,0,1994-06-30 00:00:00
111,California ,17,"FARR, SAM",Democratic Party,Incumbent,857112,311732,496805,0,814336,47522,81741,1994-06-30 00:00:00
112,California ,17,"MCCAMPBELL, WILLIAM ANDREW III",Republican Party,Challenger,331342,297314,0,25208,300275,31070,25627,1994-06-30 00:00:00
113,California ,18,"CONDIT, GARY A",Democratic Party,Incumbent,285014,161044,112930,0,225023,126020,23881,1994-06-30 00:00:00
114,California ,19,"LEHMAN, RICHARD H",Democratic Party,Incumbent,548437,227938,318850,0,344831,210777,0,1994-06-30 00:00:00
115,California ,19,"COMSTOCK, DOLORES",Libertarian Party,Challenger,146,140,0,6,47,76,766,1994-06-30 00:00:00
116,California ,19,"DER MANOUEL, MICHAEL F",Republican Party,Challenger,97238,86683,1800,6755,95403,1832,15889,1994-06-30 00:00:00
117,California ,19,"GULKE, REINHOLD STEVEN",Republican Party,Challenger,56779,11912,0,42663,53561,3217,42663,1994-06-30 00:00:00
118,California ,19,"RADANOVICH, GEORGE P",Republican Party,Challenger,68547,65347,3200,0,67768,1118,0,1994-06-30 00:00:00
119,California ,20,"DOOLEY, CALVIN",Democratic Party,Incumbent,194906,43334,148793,0,117785,78664,27311,1994-06-30 00:00:00
120,California ,20,"ESTRADA, JOHN",Republican Party,Challenger,13025,9075,0,3209,12037,0,1043,1994-06-30 00:00:00
121,California ,21,"THOMAS, WILLIAM M",Republican Party,Incumbent,398761,158053,232800,0,211304,283388,0,1994-06-30 00:00:00
122,California ,21,"EVANS, JOHN LESLIE",Democratic Party,Challenger,9468,510,0,8958,9001,467,5000,1994-06-30 00:00:00
123,California ,21,"VOLLMER, DEBORAH A",Democratic Party,Challenger,10581,6254,500,3827,10592,302,1500,1994-06-30 00:00:00
124,California ,21,"WEBER, NORA JENKINS",Republican Party,Challenger,27272,14115,0,13154,27219,53,13156,1994-06-30 00:00:00
125,California ,22,"CAPPS, WALTER H",Democratic Party,Open,67907,54748,0,12234,57839,10066,4200,1994-06-30 00:00:00
126,California ,22,"REDDOCH, WAYNE",Republican Party,Open,14403,1560,0,12843,14402,0,0,1994-06-07 00:00:00
127,California ,22,"SEASTRAND, ANDREA H",Republican Party,Open,240267,153889,28350,43655,236051,4215,62523,1994-06-30 00:00:00
128,California ,22,"STOKER, MICHAEL BRIAN",Republican Party,Open,232378,225327,3250,200,231873,504,27976,1994-06-30 00:00:00
129,California ,22,"STONE, MARTIN",Democratic Party,Open,217541,124241,92824,0,214074,3466,38125,1994-06-30 00:00:00
130,California ,22,"ZACARIAS, HILDA",Democratic Party,Open,28455,19788,0,5366,28404,50,20060,1994-06-30 00:00:00
131,California ,23,"GALLEGLY, ELTON",Republican Party,Incumbent,233909,179172,33064,0,133786,149217,12261,1994-06-30 00:00:00
132,California ,23,"READY, KEVIN EARL",Democratic Party,Challenger,9339,356,2500,6182,9170,169,2259,1994-06-30 00:00:00
133,California ,24,"BEILENSON, ANTHONY C",Democratic Party,Incumbent,233646,211536,0,15000,110271,135852,50000,1994-06-30 00:00:00
134,California ,24,"BENHARD, MARK BOOS",Republican Party,Challenger,50166,36316,750,13600,50091,72,22220,1994-06-30 00:00:00
135,California ,24,"HAMMER, ROBERT K",Republican Party,Challenger,84886,17919,0,69572,84766,119,67874,1994-06-30 00:00:00
136,California ,24,"KORMAN, SANG ROK",Republican Party,Challenger,120915,46600,0,74315,112311,8602,1031139,1994-06-30 00:00:00
137,California ,24,"SHANE, EMERY WILLIAM",Republican Party,Challenger,71345,29895,0,37436,71344,0,0,1994-06-30 00:00:00
138,California ,24,"SYBERT, RICHARD",Republican Party,Challenger,1193037,86014,17700,1080975,1070277,122759,435010,1994-06-30 00:00:00
139,California ,25,"MCKEON, HOWARD P (BUCK)",Republican Party,Incumbent,265906,161337,90666,10000,214942,55821,130000,1994-06-30 00:00:00
140,California ,25,"GILMARTIN, JAMES H",Democratic Party,Challenger,19139,6017,450,2456,12861,6278,0,1994-06-30 00:00:00
141,California ,26,"BERMAN, HOWARD L",Democratic Party,Incumbent,418199,268829,147000,0,315496,128780,0,1994-06-30 00:00:00
142,California ,26,"BRODERSON, GERALD",Democratic Party,Challenger,205,205,0,0,80,125,0,1994-05-18 00:00:00
143,California ,26,"FORSCH, GARY E",Republican Party,Challenger,24654,9955,120,14473,24102,556,12767,1994-06-30 00:00:00
144,California ,26,"GALVAN, JOSE P",Democratic Party,Challenger,4750,265,0,4485,4485,265,0,1994-06-03 00:00:00
145,California ,27,"MOORHEAD, CARLOS JOHN",Republican Party,Incumbent,368028,101985,239145,0,312265,465423,0,1994-06-30 00:00:00
146,California ,27,"KAHN, DOUGLAS THOMPSON",Democratic Party,Challenger,178499,101175,29250,47346,78691,100619,60650,1994-06-30 00:00:00
147,California ,27,"LEVINE, MEL",Democratic Party,Challenger,1144,0,0,0,76116,28054,0,1994-06-30 00:00:00
148,California ,28,"DREIER, DAVID",Republican Party,Incumbent,337312,101490,66150,0,168380,2195041,0,1994-06-30 00:00:00
149,California ,28,"RAMIREZ, ANDREW MICHAEL",Democratic Party,Challenger,6027,3520,250,2256,6027,0,2933,1994-06-30 00:00:00
150,California ,28,"RANDLE, TOMMY L",Democratic Party,Challenger,11306,5780,500,2526,11995,105,7050,1994-06-30 00:00:00
151,California ,29,"WAXMAN, HENRY A",Democratic Party,Incumbent,89484,4130,45500,0,100925,420975,0,1994-06-30 00:00:00
152,California ,29,"RAPPOPORT, JON",Democratic Party,Challenger,61767,58754,0,3012,61554,213,0,1994-06-30 00:00:00
153,California ,29,"STEPANEK, PAUL JAMES",Republican Party,Challenger,28008,28008,0,0,27232,775,3014,1994-06-30 00:00:00
154,California ,30,"BECERRA, XAVIER",Democratic Party,Incumbent,192537,57510,134250,0,146400,52613,30000,1994-06-30 00:00:00
155,California ,30,"VALDES, OSCAR C",Democratic Party,Challenger,8690,1380,0,7310,9039,798,0,1994-06-30 00:00:00
156,California ,31,"MARTINEZ, MATTHEW GILBERT JR",Democratic Party,Incumbent,100335,26485,78850,0,78617,35285,6000,1994-06-30 00:00:00
157,California ,31,"DOMINY, THOMAS J",Republican Party,Challenger,10518,8518,0,0,10270,247,3029,1994-06-30 00:00:00
158,California ,31,"GARCIA, BONIFACIO BONNY",Democratic Party,Challenger,123408,51287,0,9209,121682,1673,94703,1994-06-30 00:00:00
159,California ,31,"ROMERO, DAVID",Democratic Party,Challenger,3094,0,0,1734,3094,0,0,1994-06-30 00:00:00
160,California ,32,"DIXON, JULIAN C",Democratic Party,Incumbent,123110,51510,71600,0,99901,103307,0,1994-06-30 00:00:00
161,California ,32,"FARHAT, ERNIE A",Republican Party,Challenger,21990,9990,0,12000,20735,1252,17760,1994-06-30 00:00:00
162,California ,32,"YAKES, MANUEL GORDON",Democratic Party,Challenger,7660,0,0,6200,5537,2122,1494,1994-06-30 00:00:00
163,California ,33,"ROYBAL-ALLARD, LUCILLE",Democratic Party,Incumbent,103565,24116,73950,0,78095,44485,0,1994-06-30 00:00:00
164,California ,34,"TORRES, ESTEBAN EDWARD",Democratic Party,Incumbent,170012,98234,70478,0,106368,126784,0,1994-06-30 00:00:00
165,California ,35,"WATERS, MAXINE",Democratic Party,Incumbent,192314,97610,90808,0,125793,77794,0,1994-06-30 00:00:00
166,California ,36,"HARMAN, JANE",Democratic Party,Incumbent,799939,464343,330994,0,412153,403805,136211,1994-06-30 00:00:00
167,California ,36,"BROOKS, SUSAN M",Republican Party,Challenger,200466,93891,13500,89100,197871,2594,85619,1994-06-30 00:00:00
168,California ,36,"FLORANCE, RONALD M",Republican Party,Challenger,337220,63471,1500,269254,337238,0,319834,1994-06-30 00:00:00
169,California ,36,"SAVODNIK, IRWIN",Republican Party,Challenger,297213,1136,0,286400,297213,0,0,1994-06-30 00:00:00
170,California ,37,"TUCKER, WALTER R III",Democratic Party,Incumbent,264086,164006,81380,0,248318,10642,6093,1994-06-30 00:00:00
171,California ,38,"HORN, JOHN STEPHEN",Republican Party,Incumbent,335165,294242,0,35617,165952,169704,48214,1994-06-30 00:00:00
172,California ,38,"MATHEWS, PETER",Democratic Party,Challenger,136893,130286,0,5957,66784,70416,9512,1994-06-30 00:00:00
173,California ,39,"ROYCE, EDWARD RANDALL",Republican Party,Incumbent,277518,182642,92466,0,250372,33918,5000,1994-06-30 00:00:00
174,California ,39,"DAVIS, R O",Democratic Party,Challenger,1887,0,0,1513,1824,61,1513,1994-06-30 00:00:00
175,California ,40,"LEWIS, JERRY",Republican Party,Incumbent,277724,53880,216650,0,134118,407820,0,1994-06-30 00:00:00
176,California ,40,"BIGGERS, KEVIN",Democratic Party,Challenger,5567,3320,0,1866,5511,56,2247,1994-05-21 00:00:00
177,California ,40,"CRAIG, GEORGE THOMAS",Republican Party,Challenger,72685,2685,0,70000,61818,10864,70000,1994-06-30 00:00:00
178,California ,40,"RUSK, DONALD M",Democratic Party,Challenger,18277,2167,0,15934,18050,509,35561,1994-06-30 00:00:00
179,California ,41,"KIM, JAY C",Republican Party,Incumbent,529309,366780,34650,126500,526166,31454,294659,1994-06-30 00:00:00
180,California ,41,"CURTIS, RONALD L",Republican Party,Challenger,2565,0,0,0,2561,3,0,1994-06-30 00:00:00
181,California ,41,"KERNS, ROBERT MICHAEL",Republican Party,Challenger,29355,9355,0,20000,29313,41,38158,1994-06-30 00:00:00
182,California ,41,"ROMERO, VALERIE",Republican Party,Challenger,267602,86747,0,180000,256692,10909,205448,1994-06-30 00:00:00
183,California ,41,"TESSIER, ED",Democratic Party,Challenger,20435,9535,0,10400,19772,661,0,1994-06-30 00:00:00
184,California ,41,"THAKAR, TODD RAJENDRA",Republican Party,Challenger,58807,41122,0,15500,57694,1112,24137,1994-06-30 00:00:00
185,California ,42,"BROWN, GEORGE E JR",Democratic Party,Incumbent,261143,60039,198939,0,165563,101143,0,1994-06-30 00:00:00
186,California ,42,"GUZMAN, ROBERT S II",Republican Party,Challenger,101151,15135,0,86016,113459,1778,236177,1994-06-30 00:00:00
187,California ,42,"LA BINE, DENIS GUILAUME",Republican Party,Challenger,2235,735,0,0,2162,72,1500,1994-06-30 00:00:00
188,California ,42,"SANCHEZ, MANUEL",Republican Party,Challenger,3982,2215,0,1767,1968,2014,0,1994-06-30 00:00:00
189,California ,43,"CALVERT, KENNETH S",Republican Party,Incumbent,423290,233771,127538,0,406795,111863,238568,1994-06-30 00:00:00
190,California ,43,"KHOURY, SARKIS JOSEPH (JOE)",Republican Party,Challenger,110322,45604,0,6218,100553,9503,12297,1994-06-30 00:00:00
191,California ,43,"TAKANO, MARK",Democratic Party,Challenger,181165,70842,98655,2740,131191,51514,62358,1994-06-30 00:00:00
192,California ,44,"BONO, SONNY",Republican Party,Open,426888,122973,17950,285000,370929,55959,296852,1994-06-30 00:00:00
193,California ,44,"BRETZ, PHILLIP",Republican Party,Open,8702,3300,0,1250,7120,1580,1490,1994-05-27 00:00:00
194,California ,44,"CLUTE, STEVE",Democratic Party,Open,109682,56107,44725,0,97013,12668,43930,1994-06-30 00:00:00
195,California ,44,"DELONG, KENT",Republican Party,Open,46135,6235,13100,25800,38406,7729,28265,1994-05-18 00:00:00
196,California ,44,"HOLBERT, EDWIN TERRY",Republican Party,Open,1732,1240,0,492,1687,44,0,1994-04-15 00:00:00
197,California ,44,"LARSON, PATRICIA ""CORKY""",Republican Party,Open,178981,145481,32500,529,177864,1117,1154,1994-06-30 00:00:00
198,California ,44,"MCCARTNEY, CLARK ALLYN",Democratic Party,Open,8400,900,0,7500,8463,39,0,1994-06-30 00:00:00
199,California ,44,"SCHROEDER, HANS ALFRED",Democratic Party,Open,13846,800,0,13046,12592,2,67259,1994-06-30 00:00:00
200,California ,45,"ROHRABACHER, DANA",Republican Party,Incumbent,138185,105014,27500,0,122819,47667,1600,1994-06-30 00:00:00
201,California ,45,"WILLIAMSON, BRETT",Democratic Party,Challenger,48505,26847,1250,20000,38409,10094,20358,1994-06-30 00:00:00
202,California ,46,"DORNAN, ROBERT K",Republican Party,Incumbent,1323682,1295005,28660,0,1186008,184925,7500,1994-06-30 00:00:00
203,California ,46,"ARAKELIAN, MADELENE E",Democratic Party,Challenger,27672,450,0,20587,27157,515,19650,1994-06-30 00:00:00
204,California ,46,"ECKENRODE, NORMAN Z",Democratic Party,Challenger,17604,4272,0,13332,17604,0,0,1994-06-30 00:00:00
205,California ,46,"FARBER, MICHAEL",Democratic Party,Challenger,213403,63840,43250,49007,213870,84,63697,1994-06-30 00:00:00
206,California ,46,"IVLER, JOHN M",Democratic Party,Challenger,23241,12510,0,10382,23240,0,0,1994-06-30 00:00:00
207,California ,46,"NGUYEN, CHUNG H",Democratic Party,Challenger,10275,8375,0,1900,8403,1871,0,1994-06-30 00:00:00
